"","times_snp_appears"
"302982",1
"302997",1
"303096",1
"303171",1
"303192",1
"303301",1
"303327",1
"303387",1
"303398",2
"303461",0
"303483",1
"303511",1
"303512",1
"303672",1
"303689",1
"303828",1
"303925",1
"304061",1
"304261",1
"304296",1
"304306",2
"304352",1
"304358",1
"304382",1
"304383",1
"304395",1
"304437",1
"304539",1
"304570",1
"304589",1
"304595",1
"304740",1
"304865",1
"304973",1
"304974",1
"304975",1
"304975.1",1
"304985",1
"305018",1
"305020",1
"305040",1
"305092",1
"305138",1
"305173",1
"305224",1
"305246",1
"305307",1
"305331",1
"305467",1
"305547",1
"305577",1
"305622",1
"305642",1
"305724",1
"305801",1
"305807",1
"305846",1
"305851",1
"305896",1
"305956",1
"305976",1
"305977",1
"305995",1
"306091",1
"306133",1
"306166",1
"306177",1
"306433",1
"306526",1
"306562",1
"306679",2
"306692",1
"306833",1
"306960",1
"307019",1
"307101",1
"307104",1
"307194",1
"307218",1
"307283",1
"307304",1
"307326",1
"307332",1
"307354",1
"307368",1
"307379",1
"307387",1
"307424",1
"307431",1
"307511",1
"307525",1
"307544",1
"307552",1
"307571",1
"307680",1
"307695",1
"307744",2
"307774",1
"307830",1
"307850",1
"307873",0
"307877",1
"307948",1
"307987",1
"307994",1
"308091",1
"308125",1
"308137",1
"308138",1
"308177",1
"308222",1
"308271",1
"308283",1
"308322",1
"308336",1
"308345",1
"308371",1
"308378",1
"308450",1
"308454",0
"308464",1
"308479",1
"308504",1
"308514",1
"308533",1
"308553",1
"308559",1
"308683",1
"308727",0
"308750",1
"308841",1
"309003",1
"309139",1
"309183",1
"309265",0
"309340",1
"309347",1
"309381",1
"309425",1
"309470",1
"309472",1
"309513",1
"309526",1
"309533",1
"309556",1
"309558",1
"309563",1
"309566",1
"309572",1
"309629",1
"309636",1
"309662",1
"309665",1
"309719",1
"309743",1
"309758",1
"309762",1
"309776",1
"309785",1
"309794",1
"309796",1
"309803",1
"309812",1
"309815",1
"309833",1
"309868",1
"309898",1
"309906",1
"309934",1
"309952",1
"309999",1
"310019",1
"310047",1
"310221",1
"310230",1
"310341",1
"310347",1
"310353",1
"310368",1
"310388",1
"310406",1
"310407",1
"310408",1
"310416",1
"310418",1
"310436",1
"310632",1
"310636",1
"310655",1
"310681",1
"310699",1
"310747",1
"310795",1
"310822",1
"310846",1
"310874",1
"310892",1
"310900",1
"310907",1
"310921",1
"310922",1
"310950",1
"310952",1
"310994",1
"310994.1",1
"310997",1
"311003",1
"311015",1
"311017",1
"311026",1
"311041",1
"311043",1
"311046",1
"311049",1
"311072",1
"311078",1
"311124",1
"311139",1
"311167",1
"311177",1
"311238",0
"311261",0
"311266",0
"311269",1
"311302",1
"311349",1
"311367",1
"311399",1
"311405",1
"311407",1
"311453",1
"311493",1
"311517",1
"311520",1
"311527",1
"311545",0
"311562",1
"311654",1
"311670",1
"311702",1
"311711",1
"311719",1
"311720",1
"311723",1
"311735",1
"311771",0
"311814",1
"311829",1
"311838",1
"311936",1
"311954",1
"312070",1
"312080",2
"312131",2
"312159",1
"312160",1
"312425",1
"312428",2
"312516",2
"312519",3
"312520",2
"312529",1
"312551",1
"312566",1
"312589",1
"312593",1
"312602",1
"312628",2
"312631",2
"312632",2
"312636",2
"312637",2
"312639",2
"312654",1
"312661",1
"312662",1
"312665",1
"312671",1
"312677",1
"312678",1
"312680",1
"312681",1
"312690",1
"312697",1
"312776",1
"312939",1
"312949",1
"313056",1
"313090",1
"313135",1
"313137",1
"313255",1
"313315",1
"313316",1
"313333",1
"313379",1
"313436",1
"313444",2
"313632",1
"313705",1
"313715",1
"313806",1
"313930",1
"313947",1
"314071",1
"314099",1
"314240",1
"314386",1
"314389",1
"314416",1
"314449",1
"314509",1
"314531",1
"314563",1
"314701",1
"314774",1
"314840",1
"314870",1
"314921",1
"314924",1
"314931",1
"314945",1
"315071",1
"315083",1
"315101",1
"315102",1
"315149",1
"315161",1
"315164",2
"315175",1
"315190",1
"315194",1
"315205",1
"315206",1
"315215",1
"315216",1
"315221",1
"315227",1
"315236",1
"315239",1
"315242",1
"315257",1
"315266",1
"315278",1
"315281",1
"315287",1
"315299",1
"315302",1
"315305",1
"315308",1
"315311",1
"315323",1
"315329",1
"315344",1
"315359",1
"315362",1
"315401",1
"315443",1
"315444",1
"315470",1
"315511",1
"315521",1
"315527",1
"315532",1
"315538",1
"315541",1
"315550",1
"315553",1
"315559",1
"315562",1
"315571",1
"315574",1
"315622",1
"315625",1
"315626",1
"315628",1
"315631",1
"315634",1
"315655",1
"315658",1
"315661",1
"315670",1
"315679",1
"315694",1
"315702",1
"315718",1
"315727",1
"315741",1
"315751",1
"315752",1
"315757",1
"315760",1
"315769",1
"315770",1
"315778",1
"315796",1
"315799",1
"315808",1
"315817",1
"315838",1
"315841",1
"315847",1
"315850",1
"315853",1
"315877",1
"315880",1
"315916",0
"315969",1
"316024",1
"316042",1
"316062",1
"316063",1
"316085",1
"316249",1
"316299",1
"316339",1
"316427",1
"316437",1
"316473",1
"316538",1
"316544",1
"316594",1
"316647",1
"316815",1
"316837",1
"316857",1
"316898",1
"316995",1
"317023",1
"317024",1
"317031",1
"317040",1
"317184",1
"317236",1
"317280",0
"317294",1
"317300",0
"317313",1
"317314",1
"317315",1
"317343",1
"317355",1
"317358",1
"317391",0
"317418",0
"317421",1
"317445",1
"317462",1
"317478",1
"317496",1
"317499",1
"317533",1
"317550",1
"317612",1
"317682",1
"317704",1
"317712",2
"317739",1
"317761",1
"317763",1
"317769",1
"317802",1
"317814",1
"317826",1
"317899",1
"318155",1
"318259",1
"318590",1
"318602",1
"318617",1
"318921",1
"318936",1
"318940",1
"319231",1
"319406",1
"319483",0
"319593",1
"319627",0
"319638",1
"319653",1
"319720",1
"319818",2
"319914",1
"319942",1
"319971",0
"319981",1
"320067",1
"320178",1
"320320",1
"320385",1
"320555",1
"320632",0
"320655",1
"320727",1
"320793",0
"320889",0
"320928",1
"320988",1
"321027",1
"321042",1
"321051",1
"321105",0
"321120",1
"321129",1
"321215",1
"321282",0
"321432",1
"321507",0
"321511",1
"321597",1
"321605",1
"321697",1
"321890",1
"321904",1
"322043",1
"322230",1
"322263",1
"322385",1
"322420",0
"322654",1
"322714",1
"322860",1
"323170",1
"323179",1
"323341",1
"323354",1
"323365",1
"323368",1
"323380",1
"323383",1
"323431",1
"323440",1
"323440.1",1
"323449",1
"323464",1
"323482",1
"323575",1
"323608",1
"323621",1
"323644",1
"323680",1
"323766",5
"323767",2
"323768",2
"323780",3
"323787",12
"323789",1
"323794",11
"323795",3
"323801",1
"323802",13
"323803",11
"323909",1
"323919",5
"323935",1
"324018",2
"324039",3
"324077",2
"324096",11
"324104",1
"324117",2
"324192",3
"324196",10
"324249",5
"324276",8
"324289",1
"324297",5
"324342",3
"324351",3
"324401",1
"324402",2
"324465",9
"324522",7
"324570",10
"324581",1
"324597",3
"324633",3
"324675",3
"324699",3
"324705",6
"324711",6
"324729",1
"324741",10
"324753",1
"324789",1
"324831",3
"324860",4
"324883",4
"324883.1",5
"324921",13
"324922",19
"324924",3
"324932",15
"324932.1",2
"324933",2
"324934",1
"324956",19
"324959",21
"324977",1
"324985",13
"324993",10
"324999",10
"325122",10
"325123",10
"325125",10
"325128",10
"325142",10
"325171",8
"325172",8
"325174",8
"325180",8
"325181",9
"325190",10
"325207",10
"325213",10
"325231",10
"325237",10
"325261",10
"325282",10
"325297",10
"325330",10
"325339",10
"325366",10
"325408",10
"325435",10
"325477",10
"325542",10
"325549",10
"325607",9
"325609",9
"325656",9
"325695",7
"325702",7
"325732",9
"325747",9
"325830",10
"325841",9
"325891",10
"325972",10
"325978",10
"325984",10
"326000",10
"326029",9
"326041",9
"326071",1
"326094",2
"326102",2
"326104",5
"326107",1
"326110",2
"326120",3
"326121",3
"326123",3
"326156",3
"326162",3
"326164",3
"326172",3
"326174",3
"326204",3
"326223",3
"326258",2
"326258.1",1
"326288",3
"326306",3
"326314",3
"326321",3
"326329",3
"326333",3
"326344",1
"326393",3
"326423",1
"326435",3
"326444",4
"326447",1
"326489",1
"326507",3
"326534",3
"326537",3
"326597",3
"326600",4
"326610",3
"326624",3
"326670",4
"326674",1
"326677",2
"326690",4
"326696",3
"326720",4
"326728",3
"326771",4
"326786",4
"326807",5
"326817",5
"326819",5
"326823",4
"326837",1
"326840",1
"326870",3
"326883",4
"326956",4
"326957",4
"326964",4
"326973",4
"326993",4
"327025",3
"327033",3
"327036",3
"327044",3
"327062",3
"327065",3
"327089",3
"327091",3
"327129",1
"327167",3
"327200",3
"327229",3
"327260",3
"327282",3
"327308",3
"327350",3
"327434",3
"327470",4
"327482",3
"327483",1
"327488",3
"327509",3
"327615",3
"327636",3
"327647",3
"327669",3
"327670",3
"327687",3
"327720",3
"327732",3
"327765",3
"327817",1
"327840",3
"327881",3
"327905",1
"327917",3
"327917.1",1
"327924",3
"327953",1
"327982",3
"328020",3
"328023",3
"328024",3
"328037",3
"328039",3
"328042",3
"328043",1
"328058",3
"328095",3
"328097",3
"328105",3
"328161",3
"328170",3
"328185",3
"328188",3
"328200",3
"328201",3
"328224",3
"328231",3
"328257",3
"328260",3
"328272",2
"328281",3
"328284",3
"328302",3
"328310",3
"328339",2
"328368",3
"328373",3
"328415",1
"328424",3
"328431",1
"328466",3
"328472",3
"328541",3
"328557",3
"328565",3
"328580",3
"328593",3
"328595",3
"328596",3
"328597",3
"328622",3
"328625",3
"328634",3
"328635",3
"328640",6
"328640.1",3
"328643",19
"328649",14
"328649.1",2
"328652",2
"328658",3
"328661",16
"328670",3
"328675",1
"328706",1
"328712",16
"328719",1
"328721",1
"328760",4
"328766",2
"328775",15
"328775.1",2
"328781",15
"328782",2
"328784",2
"328787",2
"328790",2
"328799",4
"328805",4
"328820",4
"328829",15
"328838",16
"328847",2
"328850",2
"328853",2
"328862",2
"328865",2
"328868",2
"328908",16
"328922",16
"328973",16
"328986",15
"328986.1",1
"328992",1
"328994",16
"328997",16
"329003",16
"329006",16
"329021",2
"329022",2
"329039",8
"329048",16
"329054",2
"329063",2
"329069",1
"329081",2
"329349",1
"329353",1
"329356",1
"329373",25
"329374",22
"329382",4
"329383",2
"329384",6
"329385",6
"329390",26
"329394",2
"329407",4
"329426",8
"329475",6
"329477",6
"329642",1
"329714",1
"329874",1
"329892",3
"329943",4
"329949",4
"330022",2
"330024",1
"330058",3
"330080",1
"330097",1
"330109",1
"330118",1
"331880",1
"331881",1
"331897",8
"331907",7
"331929",8
"331933",8
"332045",3
"332266",2
"332274",2
"332330",5
"332340",6
"332370",1
"332388",14
"332439",2
"332442",1
"332445",3
"332472",2
"332487",6
"332518",12
"332554",4
"332557",4
"332572",1
"332573",1
"332576",1
"334230",1
"334231",1
"334235",1
"334259",2
"334466",1
"334469",2
"334474",2
"334479",1
"334493",3
"334493.1",1
"334517",1
"334524",1
"334565",1
"334568",1
"334575",1
"334583",1
"334587",1
"334592",1
"334598",1
"334624",2
"334659",3
"334665",3
"334667",3
"334692",4
"334698",4
"334719",3
"334721",3
"334734",4
"334764",2
"334773",4
"334779",4
"334785",2
"334787",3
"334791",3
"334805",2
"334824",1
"334861",1
"334888",1
"334907",1
"334914",2
"334917",2
"334944",2
"335007",1
"335037",1
"335040",1
"335041",1
"335043",1
"335044",1
"335046",1
"335054",2
"335064",1
"335085",1
"335090",1
"335094",3
"335103",7
"335106",7
"335121",8
"335124",2
"335125",3
"335127",2
"335128",1
"335130",21
"335130.1",3
"335136",24
"335140",1
"335143",1
"335145",18
"335145.1",2
"335148",16
"335154",8
"335154.1",4
"335166",4
"335166.1",1
"335169",6
"335175",2
"335181",26
"335182",4
"335208",2
"335214",3
"335217",27
"335221",7
"335223",5
"335232",1
"335235",2
"335238",27
"335247",28
"335251",3
"335253",1
"335262",3
"335265",31
"335277",2
"335281",8
"335290",7
"335294",2
"335295",2
"335297",1
"335298",2
"335299",2
"335301",3
"335301.1",2
"335304",11
"335311",9
"335328",5
"335346",5
"335700",1
"335781",1
"335791",1
"336083",1
"336166",1
"336254",2
"336263",1
"336281",2
"336281.1",2
"336283",2
"336284",2
"336286",2
"336290",2
"336293",2
"336314",2
"336323",4
"336330",2
"336332",2
"336335",2
"336350",4
"336357",1
"336363",2
"336446",4
"336450",4
"336497",2
"336499",4
"336512",2
"336528",4
"336529",4
"336530",1
"336531",2
"336544",3
"336545",3
"336546",7
"336560",15
"336569",9
"336581",1
"336587",2
"336591",9
"336592",2
"336596",5
"336617",5
"336635",5
"336652",1
"336668",13
"336675",4
"336681",5
"336686",5
"336692",5
"336701",1
"336716",10
"336720",1
"336726",9
"336737",9
"336738",5
"336758",5
"336767",5
"336776",5
"336836",5
"336848",5
"336855",1
"336863",5
"336866",12
"336866.1",7
"336869",19
"336875",12
"336900",12
"336902",23
"336908",9
"336912",4
"336926",9
"336929",30
"336932",22
"336935",25
"336950",30
"336951",1
"336968",9
"336980",24
"337013",7
"337025",18
"337029",14
"337037",1
"337043",24
"337058",12
"337102",1
"337103",1
"337108",1
"337109",11
"337112",12
"337124",11
"337125",4
"337132",11
"337136",11
"337137",3
"337139",11
"337142",3
"337145",11
"337173",5
"337181",2
"337190",13
"337193",2
"337197",11
"337202",2
"337211",2
"337274",1
"337275",1
"337283",1
"337288",1
"337289",1
"337304",12
"337310",13
"337320",12
"337322",12
"337324",12
"337325",12
"337325.1",1
"337326",1
"337328",9
"337328.1",1
"337352",1
"337365",1
"337370",11
"337371",1
"337393",14
"337398",14
"337399",1
"337420",3
"337423",3
"337435",1
"337438",1
"337441",2
"337445",1
"337447",1
"337456",1
"337464",10
"337468",10
"337471",10
"337481",1
"337489",2
"337498",1
"337504",8
"337516",2
"337517",2
"337585",3
"337594",1
"337597",2
"337600",1
"337615",7
"337615.1",4
"337618",11
"337620",10
"337621",10
"337627",3
"337643",1
"337648",1
"337660",1
"337662",2
"337672",2
"337681",1
"337684",6
"337696",2
"337699",14
"337702",1
"337703",1
"337705",1
"337711",1
"337714",27
"337718",2
"337720",1
"337726",1
"337729",1
"337730",1
"337732",19
"337733",1
"337738",23
"337738.1",5
"337741",1
"337744",1
"337745",1
"337747",10
"337771",4
"337773",1
"337774",1
"337789",3
"337807",6
"337813",4
"337825",3
"337828",2
"337834",1
"337834.1",2
"337837",14
"337840",9
"337863",1
"337869",1
"337872",1
"337875",1
"337876",1
"337877",2
"337882",2
"337888",2
"337890",5
"337894",3
"337898",18
"337906",3
"337912",7
"337916",8
"337930",7
"337931",1
"337936",13
"337960",21
"337981",21
"337984",21
"337984.1",1
"337993",23
"338000",19
"338000.1",4
"338005",23
"338023",2
"338067",16
"338082",1
"338083",7
"338098",31
"338104",28
"338107",4
"338113",26
"338114",22
"338114.1",1
"338117",23
"338118",25
"338121",1
"338125",2
"338126",2
"338128",4
"338128.1",2
"338131",26
"338134",2
"338137",25
"338141",25
"338143",24
"338148",25
"338149",25
"338155",25
"338156",25
"338159",25
"338161",25
"338181",15
"338207",3
"338225",11
"338229",9
"338234",5
"338243",1
"338247",19
"338249",1
"338250",3
"338255",1
"338257",21
"338268",4
"338270",13
"338270.1",4
"338279",10
"338280",8
"338282",2
"338309",7
"338310",10
"338311",1
"338324",1
"338348",7
"338355",18
"338404",1
"338488",1
"338535",1
"338789",3
"338862",1
"338874",4
"338886",3
"338910",2
"338916",1
"338920",1
"338921",1
"338934",1
"338938",2
"338940",2
"338948",1
"338952",1
"338967",1
"338979",3
"338985",1
"338986",5
"338990",4
"338994",2
"338998",4
"339000",3
"339007",4
"339008",4
"339009",4
"339011",4
"339015",1
"339018",1
"339019",26
"339020",1
"339022",26
"339024",4
"339025",1
"339026",26
"339027",26
"339030",27
"339033",26
"339037",26
"339038",26
"339039",26
"339039.1",1
"339043",1
"339045",21
"339048",1
"339051",1
"339055",4
"339057",4
"339059",5
"339060",6
"339066",1
"339069",1
"339072",5
"339084",9
"339087",18
"339087.1",1
"339090",18
"339091",18
"339092",18
"339093",19
"339096",1
"339124",9
"339141",1
"339142",1
"339143",1
"339144",1
"339150",1
"339152",1
"339154",1
"339155",1
"339166",1
"339167",1
"339173",6
"339180",6
"339187",1
"339189",1
"339190",3
"339195",3
"339197",1
"339201",3
"339204",3
"339205",1
"339207",2
"339209",6
"339219",1
"339228",18
"339237",9
"339246",3
"339246.1",1
"339251",1
"339252",8
"339260",6
"339261",1
"339269",6
"339282",12
"339294",14
"339299",1
"339304",17
"339307",16
"339309",17
"339312",9
"339312.1",8
"339315",8
"339321",8
"339330",14
"339331",1
"339332",1
"339333",3
"339333.1",5
"339333.2",7
"339342",6
"339342.1",6
"339344",1
"339347",5
"339347.1",1
"339348",1
"339363",1
"339365",1
"339375",1
"339378",12
"339379",1
"339381",1
"339388",8
"339437",2
"339444",2
"339449",2
"339458",1
"339488",1
"339493",4
"339496",4
"339509",1
"339509.1",1
"339511",1
"339512",3
"339515",1
"339521",3
"339523",3
"339533",2
"339545",3
"339548",2
"339552",4
"339560",2
"339578",2
"339579",2
"339581",2
"339770",2
"339776",3
"339781",1
"339789",4
"339793",1
"339798",2
"339798.1",2
"339804",7
"339807",6
"339808",2
"339810",1
"339813",4
"339827",2
"339834",2
"339849",2
"339867",11
"339873",5
"339884",1
"339885",26
"339907",12
"339909",14
"339912",1
"339913",1
"339915",1
"339916",1
"339918",1
"339927",1
"339931",1
"339934",1
"339937",1
"339939",1
"339947",2
"339952",6
"339953",25
"339954",35
"339963",10
"339967",7
"339972",7
"339979",3
"339981",3
"339982",1
"339984",9
"339990",21
"339993",1
"340011",7
"340011.1",1
"340018",16
"340024",12
"340034",1
"340036",10
"340048",11
"340049",10
"340051",13
"340067",18
"340090",27
"340100",17
"340101",27
"340108",18
"340109",4
"340113",4
"340116",2
"340124",2
"340131",2
"340132",3
"340150",25
"340152",24
"340160",27
"340168",26
"340170",2
"340173",2
"340174",13
"340180",2
"340186",9
"340191",1
"340192",4
"340193",4
"340194",4
"340204",19
"340205",15
"340218",3
"340220",6
"340232",6
"340250",18
"340257",1
"340277",15
"340283",18
"340292",1
"340295",1
"340298",15
"340307",1
"340313",1
"340316",11
"340316.1",1
"340334",3
"340337",18
"340340",2
"340346",1
"340349",1
"340358",12
"340361",1
"340364",1
"340369",1
"340376",1
"340394",22
"340395",19
"340415",16
"340418",1
"340421",1
"340427",20
"340430",1
"340436",24
"340436.1",1
"340439",1
"340443",1
"340457",20
"340468",6
"340483",7
"340485",7
"340486",7
"340488",3
"340491",5
"340492",4
"340493",4
"340494",3
"340503",7
"340505",4
"340508",4
"340508.1",3
"340510",7
"340512",7
"340513",7
"340515",3
"340516",1
"340520",3
"340520.1",1
"340526",3
"340530",3
"340532",3
"340535",1
"340540",4
"340540.1",3
"340543",6
"340544",1
"340546",7
"340548",6
"340549",6
"340551",6
"340566",1
"340567",6
"340610",19
"340614",19
"340622",7
"340640",18
"340666",1
"340667",1
"340687",8
"340694",9
"340706",1
"340712",1
"340722",9
"340726",1
"340731",2
"340752",16
"340756",16
"340757",14
"340769",15
"340772",2
"340783",1
"340796",16
"340799",25
"340805",1
"340806",1
"340809",2
"340815",17
"340816",16
"340823",14
"340826",17
"340835",14
"340840",3
"340871",23
"340884",3
"340887",18
"340888",18
"340889",13
"340901",19
"340917",6
"340919",6
"340928",3
"340930",3
"340963",28
"340968",26
"340986",28
"340988",28
"341155",1
"341174",1
"341187",1
"341235",6
"341236",6
"341256",1
"341289",1
"341307",1
"341322",6
"341336",1
"341338",2
"341340",3
"341345",1
"341350",29
"341353",30
"341365",1
"341368",1
"341369",23
"341371",1
"341372",1
"341387",1
"341390",1
"341395",2
"341397",1
"341408",2
"341409",2
"341411",2
"341413",1
"341416",1
"341416.1",1
"341425",2
"341426",2
"341427",1
"341438",26
"341441",1
"341446",29
"341450",1
"341454",1
"341455",27
"341456",1
"341461",2
"341465",1
"341475",1
"341482",1
"341490",2
"341493",2
"341499",1
"341501",1
"341503",1
"341506",1
"341510",2
"341513",1
"341516",24
"341520",1
"341522",1
"341523",1
"341534",1
"341535",1
"341536",1
"341537",1
"341540",1
"341544",1
"341557",10
"341565",5
"341570",1
"341574",1
"341579",5
"341586",17
"341592",5
"341595",2
"341609",13
"341615",2
"341619",33
"341625",3
"341636",25
"341640",7
"341645",1
"341656",7
"341675",2
"341680",3
"341687",2
"341690",4
"341692",1
"341693",1
"341694",2
"341702",2
"341705",4
"341711",2
"341713",3
"341713.1",2
"341714",3
"341723",1
"341726",2
"341728",2
"341738",2
"341741",1
"341744",1
"341757",2
"341795",3
"341796",15
"341804",2
"341810",2
"341825",1
"341835",2
"341846",3
"341847",26
"341855",1
"341879",2
"341893",7
"341903",1
"342076",4
"342088",3
"342100",1
"342142",2
"342157",1
"342160",1
"342175",2
"342199",2
"342226",1
"342238",2
"342243",2
"342247",1
"342265",1
"342289",1
"342298",1
"342304",2
"342304.1",1
"342328",3
"342339",3
"342371",3
"342390",1
"342394",1
"342559",1
"342578",1
"342623",1
"342656",1
"342722",1
"342731",1
"342758",1
"342759",1
"342770",1
"342779",1
"342784",1
"342786",1
"342788",1
"342800",1
"342836",1
"342839",1
"342857",1
"342885",1
"342920",1
"342941",1
"342944",1
"342971",1
"342975",1
"342986",1
"342995",1
"343084",1
"343089",1
"343090",1
"343099",1
"343102",1
"343151",1
"343153",1
"343154",1
"343163",1
"343202",1
"343255",1
"343264",1
"343267",1
"343390",1
"343453",1
"343516",1
"343558",1
"343588",2
"343633",2
"343639",1
"343699",1
"343714",2
"343723",1
"343770",1
"343770.1",1
"343786",1
"343801",1
"343816",1
"343855",1
"343873",1
"343892",1
"343898",1
"343910",1
"343918",1
"343953",2
"343972",2
"343981",1
"343987",1
"343999",1
"344020",1
"344044",1
"344110",2
"344125",2
"344170",2
"344224",1
"344266",1
"344295",1
"344296",1
"344336",4
"344338",4
"344342",1
"344354",1
"344360",1
"344364",1
"344369",3
"344371",1
"344377",1
"344378",1
"344381",1
"344387",2
"344393",3
"344402",1
"344417",1
"344429",6
"344432",6
"344435",5
"344444",1
"344451",8
"344462",2
"344507",1
"344516",2
"344519",1
"344525",2
"344546",7
"344547",7
"344549",10
"344588",1
"344600",2
"344624",1
"344630",1
"344633",37
"344639",34
"344648",20
"344657",19
"344657.1",1
"344665",20
"344678",22
"344695",3
"344705",12
"344717",16
"344732",3
"344745",13
"344756",13
"344759",14
"344768",13
"344771",16
"344783",3
"344786",2
"344798",2
"344813",2
"344834",3
"344840",4
"344847",2
"344855",2
"344861",2
"344865",2
"344884",2
"344885",3
"344888",39
"344935",3
"344957",9
"344963",9
"344964",3
"344966",1
"344994",1
"345027",1
"345028",2
"345043",4
"345044",1
"345047",1
"345053",1
"345077",3
"345101",3
"345111",1
"345114",2
"345140",1
"345146",1
"345152",4
"345218",7
"345254",19
"345263",15
"345266",15
"345269",15
"345277",14
"345278",15
"345279",15
"345284",15
"345295",15
"345296",15
"345320",17
"345335",18
"345361",1
"345377",1
"345398",1
"345407",1
"345428",1
"345431",1
"345434",11
"345464",24
"345470",23
"345473",13
"345479",13
"345512",32
"345521",6
"345522",6
"345539",2
"345557",5
"345567",3
"345572",5
"345580",3
"345581",4
"345583",5
"345593",3
"347400",9
"347437",1
"347458",2
"347470",3
"347524",9
"347525",9
"347527",9
"347540",8
"347574",9
"347593",6
"347607",8
"347618",5
"347620",6
"347622",5
"347623",5
"347624",5
"347630",1
"347639",1
"347640",1
"349339",1
"349360",2
"349399",28
"349401",2
"349413",3
"349428",4
"349449",5
"349470",6
"349482",5
"349496",5
"349506",6
"349535",6
"349537",1
"349637",1
"349670",5
"349679",1
"349691",1
"349708",1
"349748",5
"349760",6
"349763",5
"349763.1",1
"349790",5
"349805",5
"349838",5
"349844",5
"349848",1
"349855",5
"349880",2
"349898",5
"349937",5
"349973",5
"349977",1
"349993",8
"349997",9
"350006",5
"350011",4
"350041",1
"350047",2
"350098",4
"350159",1
"350199",39
"350267",1
"350318",42
"350397",1
"350403",1
"350404",4
"350405",5
"350435",2
"350438",5
"350444",5
"350444.1",2
"350474",5
"350486",33
"350489",6
"350504",42
"350525",3
"350534",5
"350562",5
"350574",5
"350580",5
"350586",16
"350601",36
"350637",5
"350649",5
"350649.1",1
"350655",5
"350661",5
"350667",5
"350670",32
"350703",1
"350706",13
"350712",1
"350716",1
"350721",5
"350736",1
"350745",8
"350760",8
"350784",8
"350796",7
"350817",7
"350898",1
"350901",3
"350907",4
"350910",3
"350910.1",1
"350949",4
"350958",3
"350961",4
"350961.1",1
"350970",1
"350974",1
"350977",1
"350985",1
"350988",1
"350997",2
"351000",2
"351006",2
"351012",2
"351021",2
"351023",2
"351026",2
"351030",2
"351036",1
"351040",1
"351042",1
"351054",2
"351057",2
"351064",2
"351066",2
"351141",2
"351171",2
"351244",36
"351255",36
"351264",2
"351265",1
"351303",4
"351336",1
"351393",17
"351473",4
"351474",6
"351488",1
"351537",10
"351540",1
"351573",6
"351574",1
"351582",9
"351654",1
"351690",1
"351699",38
"351705",1
"351739",39
"351741",1
"351750",39
"351771",39
"351783",39
"351790",9
"351792",39
"351793",39
"351819",1
"351850",11
"351852",11
"351856",1
"351868",13
"351874",14
"351878",16
"351882",7
"351883",14
"351885",15
"351891",16
"351892",1
"351901",17
"351907",16
"351916",16
"351943",2
"351946",1
"351949",1
"351959",1
"351976",1
"351989",1
"352002",1
"352021",9
"352030",2
"352033",1
"352039",2
"352057",1
"352060",2
"352061",2
"352063",2
"352069",1
"352072",1
"352081",1
"352102",52
"352105",1
"352114",48
"352138",1
"352144",1
"352147",44
"352153",45
"352162",38
"352165",42
"352171",1
"352171.1",1
"352179",1
"352180",39
"352209",2
"352219",16
"352231",4
"352246",2
"352259",10
"352270",8
"352273",9
"352282",7
"352300",3
"352312",1
"352390",6
"352438",6
"352447",8
"352459",2
"352471",2
"352477",2
"352503",3
"352525",9
"352552",1
"352576",7
"352585",1
"352591",1
"352615",2
"352636",1
"352666",7
"352720",8
"352732",6
"352747",4
"352762",4
"352765",4
"352828",6
"352831",1
"352840",1
"352846",4
"352858",1
"352867",2
"352909",1
"352915",1
"352924",1
"352939",1
"352942",1
"352945",1
"352975",1
"352981",1
"353023",1
"353116",2
"354793",16
"354802",17
"354818",17
"354820",6
"354821",17
"354832",18
"354839",5
"354845",1
"354862",6
"354916",1
"354919",1
"354943",6
"354948",20
"354958",1
"354960",13
"354967",9
"354981",1
"354991",7
"355003",7
"355011",7
"355012",7
"355014",7
"355028",9
"355030",25
"355034",9
"355045",6
"355046",1
"355051",18
"355055",1
"355060",18
"355078",18
"355097",19
"355099",19
"355108",19
"355111",21
"355117",14
"355135",10
"355138",1
"355138.1",1
"355144",17
"355150",11
"355155",1
"355159",12
"355162",12
"355177",9
"355182",9
"355186",9
"355238",28
"355255",1
"355261",4
"355270",1
"355284",1
"355285",1
"355286",1
"355288",7
"355289",7
"355289.1",1
"355291",1
"355297",8
"355301",1
"355302",4
"355303",7
"355303.1",1
"355312",1
"355321",1
"355326",1
"355409",17
"355427",18
"355445",15
"355460",15
"355475",1
"355477",1
"355482",16
"355484",16
"355487",16
"355490",16
"355493",16
"355499",16
"355502",16
"355529",1
"355535",25
"355563",1
"355580",1
"355625",1
"355632",1
"355637",8
"355643",37
"355649",39
"355655",39
"355670",39
"355703",6
"355715",37
"355718",40
"355739",1
"355751",39
"355757",34
"355775",35
"355793",7
"355796",7
"355799",7
"355826",6
"355844",11
"355919",5
"355949",5
"355955",19
"356000",1
"356006",21
"356009",21
"356037",9
"356045",9
"356063",1
"356075",1
"356078",21
"356087",21
"356093",32
"356099",22
"356108",32
"356111",23
"356114",9
"356117",9
"356126",9
"356139",1
"356144",9
"356174",1
"356177",1
"356183",34
"356189",34
"356198",32
"356213",23
"356216",22
"356225",1
"356237",17
"356258",23
"356261",23
"356264",23
"356267",4
