"","times_snp_appears"
"1539097",1
"1539115",1
"1539136",1
"1539140",1
"1539148",1
"1539149",1
"1539151",2
"1539155",7
"1539166",1
"1539191",1
"1539214",1
"1539215",1
"1539244",1
"1539245",1
"1539250",1
"1539265",1
"1539274",1
"1539290",1
"1539295",1
"1539340",1
"1539364",1
"1539370",1
"1539379",1
"1539382",1
"1539394",1
"1539403",1
"1539406",1
"1539424",1
"1539427",1
"1539433",1
"1539436",1
"1539463",1
"1539469",1
"1539472",1
"1539478",1
"1539479",1
"1539487",1
"1539493",1
"1539504",1
"1539505",1
"1539507",1
"1539510",1
"1539514",1
"1539526",1
"1539531",1
"1539533",1
"1539538",1
"1539541",1
"1539550",1
"1539553",1
"1539562",1
"1539565",1
"1539583",1
"1539584",1
"1539601",1
"1539604",1
"1539613",1
"1539619",1
"1539626",1
"1539653",3
"1539660",1
"1539673",1
"1539721",2
"1539796",1
"1539884",1
"1539996",1
"1540011",1
"1540020",2
"1540044",1
"1540056",1
"1540110",1
"1540128",1
"1540137",1
"1540140",1
"1540170",1
"1540173",1
"1540182",1
"1540221",1
"1540230",1
"1540236",1
"1540245",2
"1540248",1
"1540284",1
"1540293",1
"1540308",1
"1540368",1
"1540395",1
"1540401",1
"1540407",1
"1540428",1
"1540434",1
"1540458",1
"1540527",1
"1540530",1
"1540555",1
"1540560",1
"1540563",1
"1540566",1
"1540579",1
"1540599",1
"1540614",1
"1540617",1
"1540623",1
"1540629",1
"1540638",1
"1540644",1
"1540650",1
"1540659",1
"1540671",1
"1540680",1
"1540710",1
"1540713",1
"1540735",1
"1540737",1
"1540764",1
"1540770",1
"1540842",1
"1540860",1
"1540862",1
"1540872",1
"1540885",1
"1540896",1
"1540901",1
"1540904",1
"1540909",1
"1540910",1
"1540918",1
"1540921",1
"1540925",1
"1540926",1
"1540931",1
"1540938",3
"1540942",1
"1540954",1
"1541158",1
"1541209",1
"1541228",1
"1541305",1
"1541309",1
"1541422",1
"1541446",2
"1541459",1
"1541488",1
"1541509",2
"1541522",1
"1541527",1
"1541530",1
"1541531",1
"1541533",1
"1541548",2
"1541575",1
"1541584",1
"1541587",1
"1541593",1
"1541599",1
"1541731",1
"1541743",1
"1541754",1
"1541758",1
"1541788",1
"1541794",1
"1541824",1
"1541830",1
"1541866",1
"1541881",1
"1541902",1
"1541911",1
"1541927",1
"1541983",1
"1542052",1
"1542061",1
"1542065",1
"1542118",1
"1542127",1
"1542142",1
"1542154",1
"1542190",1
"1542193",1
"1542196",1
"1542199",1
"1542205",1
"1542211",1
"1542253",1
"1542292",1
"1542295",1
"1542316",1
"1542325",1
"1542340",1
"1542343",1
"1542347",1
"1542349",1
"1542352",1
"1542358",1
"1542406",1
"1542409",1
"1542430",1
"1542436",1
"1542451",1
"1542452",1
"1542457",1
"1542484",1
"1542520",1
"1542541",1
"1542565",1
"1542566",1
"1542568",1
"1542571",1
"1542580",1
"1542610",1
"1542631",4
"1542634",1
"1542710",1
"1542718",1
"1542743",1
"1542752",1
"1542757",1
"1542799",1
"1542812",2
"1542822",1
"1542824",1
"1542831",1
"1542839",1
"1542855",1
"1542869",1
"1542870",1
"1542871",1
"1542873",1
"1543027",1
"1543034",1
"1543080",1
"1543090",2
"1543095",1
"1543124",1
"1543128",1
"1543163",1
"1543175",1
"1543177",1
"1543179",1
"1543183",1
"1543188",1
"1543189",1
"1543249",1
"1543331",1
"1543358",1
"1543361",1
"1543364",1
"1543371",1
"1543382",1
"1543383",1
"1543392",1
"1543409",1
"1543442",1
"1543468",1
"1543470",2
"1543499",1
"1543520",1
"1543559",1
"1543601",1
"1543607",1
"1543628",1
"1543637",1
"1543640",1
"1543644",1
"1543652",1
"1543657",1
"1543673",1
"1543688",1
"1543700",1
"1543715",1
"1543721",1
"1543722",1
"1543724",1
"1543727",1
"1543730",2
"1543738",1
"1543742",1
"1543743",1
"1543745",1
"1543754",1
"1543760",1
"1543776",1
"1543781",1
"1543782",1
"1543793",1
"1543811",1
"1543817",1
"1543821",1
"1543841",1
"1543847",1
"1543853",1
"1543892",2
"1543909",1
"1543911",1
"1543925",1
"1543946",1
"1543949",1
"1543952",1
"1543961",4
"1543964",1
"1543982",1
"1543985",1
"1543995",1
"1544000",1
"1544002",1
"1544025",1
"1544045",1
"1544049",3
"1544051",1
"1544052",1
"1544064",1
"1544069",1
"1544072",1
"1544079",1
"1544081",1
"1544084",1
"1544087",1
"1544099",1
"1544111",1
"1544114",1
"1544141",1
"1544152",1
"1544156",1
"1544157",1
"1544168",1
"1544192",1
"1544198",1
"1544199",1
"1544201",1
"1544213",1
"1544255",1
"1544258",1
"1544268",1
"1544270",1
"1544294",1
"1544300",1
"1544315",1
"1544339",1
"1544350",1
"1544363",1
"1544366",1
"1544387",1
"1544401",1
"1544402",1
"1544410",1
"1544411",1
"1544412",1
"1544420",1
"1544438",1
"1544439",1
"1544462",1
"1544474",1
"1544483",1
"1544528",1
"1544533",1
"1544538",1
"1544540",1
"1544545",1
"1544556",1
"1544562",1
"1544574",1
"1544579",1
"1544603",1
"1544639",1
"1544654",1
"1544661",1
"1544684",1
"1544696",1
"1544699",1
"1544702",4
"1544708",2
"1544717",1
"1544738",1
"1544744",1
"1544747",1
"1544750",1
"1544753",1
"1544757",1
"1544771",2
"1544777",1
"1544810",1
"1544811",1
"1544813",1
"1544828",1
"1544859",1
"1544861",1
"1544876",1
"1544885",1
"1544888",1
"1544892",1
"1544900",1
"1544906",1
"1544935",2
"1544936",2
"1544939",2
"1544945",1
"1544948",1
"1544960",1
"1544975",1
"1544999",1
"1545008",1
"1545011",1
"1545014",1
"1545015",1
"1545017",1
"1545020",1
"1545029",1
"1545044",1
"1545063",1
"1545068",1
"1545083",1
"1545085",1
"1545086",1
"1545095",1
"1545103",1
"1545105",1
"1545108",1
"1545113",1
"1545118",1
"1545134",1
"1545143",1
"1545146",1
"1545156",1
"1545174",1
"1545177",2
"1545183",1
"1545188",2
"1545190",1
"1545197",1
"1545201",1
"1545210",1
"1545230",1
"1545236",5
"1545237",1
"1545245",1
"1545254",1
"1545261",1
"1545270",1
"1545279",1
"1545294",1
"1545308",1
"1545309",1
"1545327",1
"1545351",1
"1545357",1
"1545369",1
"1545396",1
"1545399",1
"1545402",1
"1545405",1
"1545420",1
"1545443",1
"1545474",1
"1545504",1
"1545513",1
"1545519",1
"1545534",1
"1545540",1
"1545546",1
"1545555",1
"1545558",1
"1545561",1
"1545564",1
"1545573",1
"1545582",1
"1545603",1
"1545606",1
"1545608",2
"1545616",1
"1545670",1
"1545671",1
"1545724",1
"1545725",1
"1545734",1
"1545739",1
"1545744",1
"1545768",1
"1545770",1
"1545779",1
"1545828",1
"1545863",1
"1545873",1
"1545885",1
"1545908",1
"1545910",1
"1545921",1
"1545936",1
"1545939",1
"1545948",1
"1545966",2
"1545969",1
"1545987",1
"1545993",1
"1546010",1
"1546017",1
"1546020",1
"1546038",1
"1546047",1
"1546065",1
"1546077",1
"1546104",1
"1546119",1
"1546141",1
"1546161",1
"1546182",2
"1546206",1
"1546215",1
"1546218",1
"1546223",2
"1546227",1
"1546233",1
"1546236",1
"1546287",1
"1546299",1
"1546302",3
"1546308",2
"1546320",4
"1546329",3
"1546334",1
"1546335",2
"1546338",1
"1546347",1
"1546353",4
"1546357",1
"1546377",1
"1546382",3
"1546404",1
"1546407",1
"1546417",1
"1546430",1
"1546457",1
"1546460",1
"1546503",1
"1546509",1
"1546518",1
"1546521",1
"1546541",1
"1546567",1
"1546611",1
"1546613",1
"1546614",1
"1546619",1
"1546686",1
"1546694",1
"1546705",1
"1546709",1
"1546717",1
"1546719",1
"1546722",1
"1546729",1
"1546730",1
"1546731",2
"1546735",1
"1546736",1
"1546758",1
"1546788",1
"1546789",1
"1546790",1
"1546805",1
"1546830",1
"1546857",1
"1546863",1
"1546890",1
"1546899",1
"1546927",1
"1546938",1
"1546941",1
"1546953",1
"1546967",1
"1546971",2
"1546998",1
"1547010",1
"1547019",1
"1547076",1
"1547082",1
"1547088",1
"1547092",1
"1547102",1
"1547118",1
"1547124",1
"1547142",1
"1547154",1
"1547157",1
"1547163",1
"1547181",1
"1547182",1
"1547193",1
"1547194",1
"1547220",1
"1547277",1
"1547316",1
"1547319",1
"1547322",1
"1547325",1
"1547326",1
"1547334",1
"1547346",1
"1547358",2
"1547367",1
"1547373",1
"1547379",1
"1547391",1
"1547394",1
"1547409",1
"1547439",1
"1547475",1
"1547508",1
"1547520",1
"1547523",1
"1547547",2
"1547580",1
"1547589",1
"1547595",1
"1547598",1
"1547610",1
"1547613",1
"1547619",1
"1547628",1
"1547652",1
"1547664",1
"1547679",1
"1547703",1
"1547712",2
"1547715",1
"1547730",1
"1547745",2
"1547753",1
"1547756",1
"1547759",1
"1547765",1
"1547825",1
"1547834",1
"1547839",1
"1547841",1
"1547843",1
"1547891",1
"1547897",1
"1547900",1
"1547906",1
"1547918",1
"1547930",1
"1547936",1
"1547960",1
"1547969",1
"1547981",1
"1547984",1
"1547996",1
"1548011",1
"1548018",1
"1548026",1
"1548053",1
"1548134",1
"1548143",1
"1548149",1
"1548164",1
"1548167",1
"1548188",1
"1548191",1
"1548194",1
"1548212",1
"1548236",1
"1548242",1
"1548257",1
"1548263",1
"1548267",1
"1548269",1
"1548272",1
"1548284",1
"1548308",1
"1548311",1
"1548314",1
"1548323",1
"1548335",1
"1548338",1
"1548341",1
"1548347",1
"1548350",1
"1548353",1
"1548368",1
"1548387",1
"1548395",1
"1548401",1
"1548419",1
"1548431",1
"1548434",1
"1548437",1
"1548443",1
"1548461",1
"1548509",1
"1548539",1
"1548542",1
"1548554",1
"1548557",1
"1548558",1
"1548566",1
"1548581",1
"1548584",1
"1548599",1
"1548605",1
"1548614",1
"1548615",1
"1548620",1
"1548624",1
"1548626",1
"1548632",1
"1548653",1
"1548662",2
"1548692",1
"1548749",1
"1548752",2
"1548788",1
"1548797",1
"1548803",1
"1548807",1
"1548811",1
"1548830",1
"1548840",1
"1548860",1
"1548866",1
"1548878",1
"1548881",1
"1548893",1
"1548911",1
"1548920",1
"1548926",1
"1548944",1
"1548947",1
"1548956",1
"1548959",1
"1548973",2
"1548977",1
"1548986",1
"1549055",1
"1549058",6
"1549064",1
"1549094",1
"1549100",1
"1549103",1
"1549106",1
"1549109",1
"1549115",1
"1549127",1
"1549128",1
"1549130",2
"1549136",1
"1549145",1
"1549163",1
"1549169",2
"1549172",1
"1549182",1
"1549184",1
"1549199",1
"1549220",1
"1549226",1
"1549229",1
"1549238",1
"1549243",1
"1549247",1
"1549254",1
"1549262",1
"1549280",1
"1549286",1
"1549292",1
"1549296",1
"1549304",2
"1549307",1
"1549308",1
"1549310",1
"1549313",1
"1549315",1
"1549322",1
"1549324",1
"1549348",1
"1549377",1
"1549397",1
"1549402",2
"1549405",1
"1549407",1
"1549410",1
"1549424",1
"1549425",1
"1549428",1
"1549441",1
"1549446",1
"1549449",1
"1549468",2
"1549470",1
"1549506",1
"1549537",2
"1549561",1
"1549628",1
"1549638",1
"1549639",1
"1549659",1
"1549663",1
"1549692",1
"1549695",1
"1549696",1
"1549698",1
"1549701",1
"1549731",1
"1549767",1
"1549770",1
"1549779",1
"1549794",1
"1549815",1
"1549872",1
"1549884",3
"1549893",1
"1549911",1
"1549923",1
"1549930",1
"1549932",1
"1549935",1
"1549940",1
"1549941",1
"1549950",2
"1549951",2
"1549968",1
"1549971",2
"1549981",1
"1549992",2
"1550004",2
"1550010",1
"1550016",2
"1550021",1
"1550025",1
"1550034",2
"1550078",1
"1550082",1
"1550223",1
"1550229",1
"1550238",1
"1550379",4
"1550462",9
"1550523",7
"1550568",7
"1550967",1
"1550979",1
"1550997",11
"1551169",1
"1551301",1
"1551339",8
"1551381",1
"1551459",5
"1551474",10
"1551483",1
"1551486",10
"1551511",1
"1551516",9
"1551579",1
"1551688",1
"1551715",8
"1551728",1
"1551738",8
"1551741",8
"1551750",8
"1551763",5
"1551765",5
"1551810",9
"1551947",7
"1551979",1
"1552022",8
"1552072",5
"1552389",1
"1552509",1
"1552755",8
"1553204",12
"1553235",10
"1553268",10
"1553425",8
"1553610",11
"1553666",17
"1553667",15
"1553679",13
"1553774",9
"1553833",1
"1553838",10
"1554114",6
"1554123",6
"1554156",6
"1554271",9
"1554507",2
"1554509",1
"1554521",1
"1554527",1
"1554552",1
"1554568",1
"1554570",1
"1554628",1
"1554629",1
"1554639",1
"1554661",1
"1554724",1
"1554726",1
"1554727",1
"1554730",2
"1554733",1
"1554751",1
"1554760",1
"1554805",4
"1554829",1
"1554832",1
"1554838",1
"1554880",1
"1554901",1
"1554910",1
"1554919",2
"1554925",3
"1554973",1
"1554985",5
"1554994",3
"1555012",1
"1555018",3
"1555027",1
"1555087",1
"1555096",1
"1555102",1
"1555114",1
"1555117",1
"1555126",1
"1555141",1
"1555147",1
"1555156",4
"1555225",1
"1555249",1
"1555267",1
"1555285",1
"1555293",1
"1555333",1
"1555360",2
"1555367",1
"1555390",1
"1555393",1
"1555402",1
"1555420",1
"1555423",1
"1555471",1
"1555474",3
"1555485",1
"1555486",1
"1555512",1
"1555513",1
"1555528",2
"1555543",1
"1555588",1
"1555618",1
"1555621",1
"1555676",1
"1555726",1
"1555856",1
"1555888",1
"1555890",1
"1555912",1
"1555914",1
"1555918",1
"1555937",1
"1556056",1
"1556141",1
"1556172",1
"1556196",2
"1556202",1
"1556217",1
"1556232",1
"1556252",1
"1556253",1
"1556258",1
"1556262",1
"1556265",1
"1556266",1
"1556270",1
"1556274",1
"1556283",1
"1556286",1
"1556295",1
"1556296",1
"1556299",1
"1556311",1
"1556328",4
"1556329",1
"1556352",1
"1556356",1
"1556358",1
"1556361",1
"1556367",1
"1556370",1
"1556386",1
"1556397",1
"1556398",1
"1556430",1
"1556431",2
"1556432",1
"1556433",1
"1556443",1
"1556447",1
"1556500",1
"1556505",1
"1556514",1
"1556515",1
"1556520",1
"1556526",1
"1556529",1
"1556531",1
"1556535",1
"1556538",1
"1556553",1
"1556559",1
"1556565",1
"1556571",1
"1556574",1
"1556577",1
"1556586",1
"1556601",1
"1556604",1
"1556628",1
"1556634",1
"1556640",1
"1556646",1
"1556647",1
"1556649",1
"1556650",1
"1556652",1
"1556661",1
"1556673",1
"1556676",1
"1556682",1
"1556685",1
"1556706",1
"1556720",1
"1556725",1
"1556729",1
"1556758",1
"1556760",1
"1556763",1
"1556764",1
"1556769",1
"1556772",2
"1556781",1
"1556784",1
"1556790",1
"1556803",1
"1556824",1
"1556826",1
"1556831",1
"1556835",1
"1556851",1
"1556854",1
"1556856",1
"1556859",1
"1556862",1
"1556867",1
"1556868",1
"1556883",1
"1556889",1
"1556892",1
"1556893",1
"1556895",1
"1556898",1
"1556904",1
"1556925",7
"1556932",1
"1556937",1
"1556952",1
"1556967",1
"1556988",1
"1557006",1
"1557036",1
"1557056",1
"1557057",1
"1557066",1
"1557067",1
"1557070",1
"1557078",1
"1557081",1
"1557096",1
"1557102",1
"1557129",1
"1557148",1
"1557149",1
"1557177",1
"1557189",1
"1557206",1
"1557226",1
"1557233",1
"1557238",2
"1557257",1
"1557276",1
"1557296",1
"1557312",1
"1557330",1
"1557340",2
"1557348",1
"1557366",1
"1557375",1
"1557387",1
"1557393",1
"1557399",1
"1557411",1
"1557426",1
"1557432",1
"1557435",1
"1557479",1
"1557481",1
"1557510",2
"1557516",1
"1557525",1
"1557534",1
"1557552",1
"1557555",1
"1557556",1
"1557558",1
"1557561",1
"1557564",1
"1557570",1
"1557588",2
"1557591",1
"1557594",1
"1557598",1
"1557624",1
"1557630",1
"1557633",1
"1557636",1
"1557643",1
"1557644",1
"1557645",1
"1557649",1
"1557654",1
"1557672",1
"1557675",1
"1557690",1
"1557696",1
"1557701",1
"1557702",1
"1557734",1
"1557750",1
"1557753",1
"1557768",1
"1557771",1
"1557774",1
"1557781",1
"1557786",1
"1557789",1
"1557795",2
"1557816",1
"1557837",1
"1557840",1
"1557843",1
"1557855",2
"1557888",1
"1557897",1
"1557915",1
"1557918",1
"1557932",1
"1557936",1
"1557937",1
"1557945",1
"1557951",1
"1557957",1
"1557961",1
"1557984",1
"1557990",1
"1557994",1
"1557996",1
"1558007",1
"1558014",1
"1558016",2
"1558041",1
"1558050",2
"1558057",1
"1558060",1
"1558083",1
"1558085",1
"1558090",1
"1558094",1
"1558097",1
"1558115",1
"1558116",1
"1558118",1
"1558119",1
"1558123",1
"1558131",1
"1558132",1
"1558148",1
"1558150",2
"1558154",1
"1558184",3
"1558187",1
"1558193",1
"1558205",1
"1558220",3
"1558246",1
"1558250",1
"1558257",1
"1558259",1
"1558266",1
"1558281",1
"1558283",1
"1558286",2
"1558287",1
"1558289",1
"1558295",1
"1558297",1
"1558310",1
"1558312",1
"1558321",1
"1558340",1
"1558343",1
"1558397",1
"1558403",8
"1558408",1
"1558409",1
"1558426",1
"1558427",1
"1558433",1
"1558453",1
"1558454",1
"1558475",1
"1558478",1
"1558493",1
"1558504",1
"1558506",1
"1558513",1
"1558516",1
"1558517",1
"1558520",1
"1558523",1
"1558526",1
"1558529",1
"1558536",1
"1558541",1
"1558550",2
"1558560",1
"1558561",1
"1558562",1
"1558568",1
"1558571",1
"1558589",1
"1558603",1
"1558605",1
"1558607",1
"1558619",1
"1558622",1
"1558628",1
"1558637",1
"1558641",1
"1558642",1
"1558649",1
"1558656",3
"1558657",1
"1558685",1
"1558694",1
"1558700",1
"1558703",1
"1558706",1
"1558712",1
"1558715",1
"1558717",2
"1558721",1
"1558730",1
"1558781",1
"1558810",1
"1558814",1
"1558817",1
"1558820",1
"1558822",1
"1558823",1
"1558827",1
"1558841",1
"1558850",1
"1558895",1
"1558929",1
"1558930",1
"1558931",1
"1558944",1
"1558948",1
"1558975",1
"1558982",1
"1559006",1
"1559008",1
"1559045",1
"1559093",1
"1559094",1
"1559112",1
"1559131",1
"1559159",1
"1559171",1
"1559183",1
"1559205",1
"1559226",1
"1559235",2
"1559239",1
"1559258",1
"1559268",1
"1559283",1
"1559298",1
"1559307",1
"1559319",1
"1559338",1
"1559346",2
"1559349",1
"1559352",1
"1559361",1
"1559367",1
"1559394",1
"1559403",1
"1559412",1
"1559418",1
"1559433",1
"1559439",1
"1559451",1
"1559481",1
"1559508",1
"1559512",1
"1559571",3
"1559574",1
"1559604",1
"1559607",1
"1559613",1
"1559616",1
"1559621",1
"1559625",1
"1559633",1
"1559640",1
"1559649",1
"1559650",1
"1559674",1
"1559688",1
"1559700",1
"1559715",1
"1559724",1
"1559742",1
"1559751",1
"1559755",1
"1559829",1
"1559830",1
"1559832",1
"1559836",1
"1559847",1
"1559859",1
"1559865",1
"1559868",1
"1559870",1
"1559871",2
"1559886",2
"1559895",1
"1559901",1
"1559953",1
"1559958",1
"1559982",7
"1559997",1
"1560003",1
"1560018",1
"1560027",1
"1560072",2
"1560087",1
"1560102",1
"1560105",1
"1560126",1
"1560128",1
"1560130",1
"1560135",1
"1560147",1
"1560153",1
"1560154",2
"1560162",3
"1560176",1
"1560183",1
"1560196",1
"1560198",2
"1560207",1
"1560228",1
"1560231",1
"1560234",2
"1560240",1
"1560246",1
"1560273",4
"1560294",2
"1560300",1
"1560303",1
"1560312",1
"1560366",1
"1560387",1
"1560417",1
"1560420",1
"1560423",1
"1560432",1
"1560447",3
"1560465",1
"1560483",1
"1560513",1
"1560514",1
"1560519",1
"1560540",1
"1560543",1
"1560565",1
"1560567",1
"1560582",1
"1560618",1
"1560627",1
"1560630",1
"1560656",1
"1560663",7
"1560678",1
"1560690",1
"1560762",1
"1560769",1
"1560774",1
"1560777",1
"1560795",1
"1560819",1
"1560821",1
"1560822",1
"1560825",1
"1560828",1
"1560834",1
"1560843",1
"1560849",1
"1560852",1
"1560879",1
"1560888",1
"1560891",1
"1560900",1
"1560906",1
"1560909",1
"1560915",1
"1560918",2
"1560924",1
"1560951",1
"1560954",1
"1560960",1
"1560969",1
"1560979",1
"1560990",1
"1560993",1
"1560996",1
"1561000",1
"1561005",1
"1561008",1
"1561023",1
"1561054",1
"1561056",1
"1561065",1
"1561077",1
"1561080",1
"1561087",1
"1561092",1
"1561104",1
"1561109",1
"1561122",2
"1561123",1
"1561134",1
"1561147",1
"1561150",2
"1561152",1
"1561163",2
"1561187",1
"1561193",1
"1561201",1
"1561226",1
"1561235",1
"1561241",1
"1561244",1
"1561261",1
"1561262",1
"1561289",2
"1561301",1
"1561303",1
"1561337",1
"1561343",1
"1561344",1
"1561355",1
"1561358",1
"1561361",1
"1561369",1
"1561388",1
"1561394",1
"1561397",1
"1561418",2
"1561427",1
"1561439",1
"1561451",1
"1561454",1
"1561457",1
"1561490",1
"1561505",1
"1561513",1
"1561520",1
"1561522",1
"1561526",2
"1561530",1
"1561535",1
"1561537",1
"1561538",1
"1561550",1
"1561565",1
"1561571",1
"1561582",1
"1561594",1
"1561600",1
"1561601",1
"1561602",1
"1561607",1
"1561628",1
"1561654",1
"1561656",1
"1561676",1
"1561694",1
"1561709",1
"1561715",1
"1561730",1
"1561736",1
"1561738",1
"1561741",1
"1561755",1
"1561756",1
"1561760",1
"1561762",1
"1561793",1
"1561802",1
"1561805",1
"1561817",1
"1561820",1
"1561823",1
"1561835",1
"1561849",1
"1561850",1
"1561868",1
"1561880",1
"1561883",1
"1561889",1
"1561904",1
"1561943",1
"1561970",1
"1561976",1
"1561991",1
"1561994",2
"1562018",1
"1562038",1
"1562078",1
"1562135",1
"1562177",2
"1562189",1
"1562192",1
"1562210",1
"1562228",1
"1562237",1
"1562253",1
"1562258",1
"1562273",1
"1562285",1
"1562291",1
"1562308",1
"1562318",1
"1562327",1
"1562333",1
"1562334",1
"1562341",1
"1562345",1
"1562414",1
"1562438",1
"1562440",1
"1562455",1
"1562463",1
"1562464",1
"1562465",1
"1562560",1
"1562581",1
"1562584",1
"1562593",1
"1562605",1
"1562614",1
"1562626",1
"1562629",1
"1562638",1
"1562690",1
"1562773",1
"1562776",1
"1562788",1
"1562806",1
"1562824",1
"1562843",1
"1562857",1
"1562954",1
"1562960",1
"1562963",1
"1562970",1
"1562978",1
"1562990",1
"1563003",1
"1563014",2
"1563032",1
"1563034",1
"1563044",1
"1563045",1
"1563047",2
"1563050",1
"1563053",1
"1563063",1
"1563067",1
"1563069",1
"1563071",1
"1563074",1
"1563092",1
"1563101",1
"1563110",1
"1563140",1
"1563143",1
"1563146",1
"1563167",1
"1563179",1
"1563181",1
"1563194",1
"1563248",2
"1563261",2
"1563284",1
"1563296",1
"1563299",1
"1563320",1
"1563341",1
"1563360",1
"1563362",3
"1563365",1
"1563368",2
"1563371",1
"1563377",1
"1563394",1
"1563395",2
"1563402",1
"1563407",1
"1563505",1
"1563524",1
"1563531",1
"1563550",1
"1563563",1
"1563566",1
"1563569",1
"1563572",1
"1563577",1
"1563587",1
"1563588",1
"1563593",1
"1563601",1
"1563609",1
"1563615",1
"1563617",1
"1563621",1
"1563622",1
"1563623",1
"1563630",1
"1563644",1
"1563648",1
"1563649",1
"1563652",1
"1563653",1
"1563660",1
"1563692",1
"1563862",1
"1563869",1
"1563881",1
"1563894",1
"1563905",2
"1563906",1
"1563927",1
"1563936",1
"1563945",1
"1563957",1
"1563960",1
"1563981",1
"1563984",1
"1563990",1
"1563999",1
"1564018",1
"1564032",1
"1564033",1
"1564045",1
"1564053",9
"1564056",6
"1564065",6
"1564101",1
"1564105",1
"1564108",3
"1564125",1
"1564130",7
"1564131",1
"1564136",7
"1564137",7
"1564141",1
"1564142",1
"1564144",1
"1564146",1
"1564148",6
"1564164",7
"1564172",1
"1564176",6
"1564185",1
"1564194",1
"1564197",1
"1564199",6
"1564203",1
"1564206",6
"1564207",6
"1564210",7
"1564215",1
"1564218",1
"1564220",1
"1564236",7
"1564247",7
"1564248",1
"1564255",1
"1564258",1
"1564265",1
"1564271",6
"1564274",6
"1564275",1
"1564284",6
"1564288",1
"1564307",1
"1564319",7
"1564332",1
"1564333",1
"1564336",1
"1564337",7
"1564362",2
"1564370",1
"1564379",1
"1564383",1
"1564386",7
"1564387",1
"1564389",1
"1564395",1
"1564396",7
"1564400",7
"1564405",7
"1564412",7
"1564421",1
"1564440",1
"1564455",2
"1564470",1
"1564473",1
"1564476",1
"1564484",1
"1564486",1
"1564488",1
"1564493",1
"1564494",1
"1564495",1
"1564497",1
"1564500",1
"1564514",1
"1564515",1
"1564519",1
"1564522",1
"1564524",6
"1564525",6
"1564527",1
"1564529",1
"1564536",1
"1564548",1
"1564551",1
"1564563",1
"1564575",1
"1564581",1
"1564584",1
"1564594",1
"1564596",1
"1564597",1
"1564604",1
"1564629",1
"1564650",1
"1564659",1
"1564666",1
"1564672",1
"1564674",1
"1564678",1
"1564734",1
"1564744",1
"1564760",1
"1564761",1
"1564765",1
"1564768",1
"1564776",1
"1564777",1
"1564830",1
"1564939",1
"1564953",1
"1564954",1
"1564984",1
"1565043",1
"1565146",1
"1565153",1
"1565170",1
"1565177",1
"1565178",1
"1565186",1
"1565187",1
"1565189",1
"1565195",1
"1565204",1
"1565216",1
"1565228",1
"1565230",1
"1565233",1
"1565234",1
"1565236",1
"1565244",1
"1565265",1
"1565270",1
"1565272",1
"1565273",1
"1565288",1
"1565300",1
"1565306",1
"1565307",1
"1565311",1
"1565312",1
"1565315",1
"1565324",1
"1565349",1
"1565357",1
"1565364",1
"1565366",1
"1565368",1
"1565381",1
"1565393",1
"1565408",1
"1565414",1
"1565421",1
"1565423",1
"1565429",1
"1565441",1
"1565447",1
"1565458",1
"1565459",1
"1565462",1
"1565463",1
"1565468",1
"1565475",1
"1565486",1
"1565489",1
"1565501",1
"1565510",1
"1565516",1
"1565527",1
"1565531",1
"1565540",1
"1565549",1
"1565574",1
"1565579",1
"1565582",1
"1565600",1
"1565609",1
"1565615",1
"1565627",1
"1565632",1
"1565641",1
"1565678",1
"1565702",1
"1565723",1
"1565729",1
"1565730",1
"1565731",1
"1565732",1
"1565751",1
"1565756",1
"1565769",1
"1565770",1
"1565773",1
"1565777",1
"1565778",1
"1565780",1
"1565785",1
"1565793",1
"1565800",1
"1565802",1
"1565803",1
"1565805",1
"1565806",1
"1565808",1
"1565810",1
"1565820",1
"1565827",1
"1565830",1
"1565831",1
"1565837",1
"1565839",1
"1565840",3
"1565850",1
"1565856",1
"1565860",1
"1565871",1
"1565880",1
"1565883",1
"1565886",1
"1565910",1
"1565943",1
"1565949",1
"1565960",1
"1565967",2
"1565974",1
"1565977",1
"1566015",1
"1566028",1
"1566029",1
"1566045",1
"1566058",1
"1566060",1
"1566066",1
"1566069",1
"1566072",1
"1566078",1
"1566090",1
"1566094",1
"1566096",1
"1566098",1
"1566102",1
"1566105",2
"1566106",1
"1566117",1
"1566141",1
"1566150",1
"1566162",1
"1566168",1
"1566198",1
"1566213",1
"1566216",1
"1566219",1
"1566240",1
"1566252",1
"1566255",1
"1566259",1
"1566276",1
"1566282",1
"1566283",1
"1566288",1
"1566315",1
"1566318",1
"1566324",1
"1566327",1
"1566328",1
"1566333",1
"1566336",3
"1566348",1
"1566370",1
"1566372",1
"1566375",1
"1566385",1
"1566387",1
"1566388",1
"1566399",1
"1566405",1
"1566412",6
"1566414",1
"1566417",1
"1566429",1
"1566453",1
"1566454",6
"1566456",1
"1566460",1
"1566468",1
"1566472",1
"1566473",1
"1566480",1
"1566481",1
"1566493",1
"1566500",1
"1566514",1
"1566516",1
"1566517",1
"1566531",1
"1566586",2
"1566599",2
"1566633",8
"1566713",1
"1566757",1
"1566785",2
"1566815",1
"1566818",1
"1566829",1
"1566834",1
"1566837",2
"1566838",1
"1566845",1
"1566847",1
"1566848",1
"1566850",1
"1566854",1
"1566889",1
"1566892",1
"1566904",2
"1566905",1
"1566907",8
"1566911",1
"1566917",1
"1566920",1
"1566924",6
"1566928",1
"1566931",1
"1566934",1
"1566937",4
